games_id,name,yearpublished,rank,average,usersrated,abstracts_rank,familygames_rank,partygames_rank,strategygames_rank,thematic_rank,wargames_rank,images,thumbnails,prices
314491,Meadow,2021,216,7.70491,13632,0.0,30.0,0.0,155.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/36/img_38236_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/36/img_38236_THUMBNAIL.png,48.99
10630,Memoir '44,2004,218,7.53245,31798,0.0,0.0,0.0,0.0,0.0,68.0,https://d2qg6c07ydxh2f.cloudfront.net/items/40/img_840_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/40/img_840_THUMBNAIL.png,60.99
227224,The Red Cathedral,2020,219,7.66462,15389,0.0,0.0,0.0,163.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/35/img_36235_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/35/img_36235_THUMBNAIL.png,32.97
118,Modern Art,1992,220,7.52292,25217,0.0,0.0,0.0,167.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_1300_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_1300_THUMBNAIL.png,32.989999999999995
374173,Star Wars: The Deckbuilding Game,2023,221,7.81438,10572,0.0,0.0,0.0,154.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/31/img_43831_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/31/img_43831_THUMBNAIL.png,35.39
420033,Vantage,2025,222,8.25443,5979,0.0,0.0,0.0,0.0,45.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/47/img_73547_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/47/img_73547_THUMBNAIL.png,75.0
199561,Sagrada,2017,223,7.4695,47358,10.0,44.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/97/img_5397_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/97/img_5397_THUMBNAIL.png,34.97
242302,Space Base,2018,224,7.54126,23191,0.0,41.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_23424_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_23424_THUMBNAIL.png,40.99
104162,Descent: Journeys in the Dark (Second Edition),2012,225,7.60254,25976,0.0,0.0,0.0,0.0,61.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/3/img_1203_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/3/img_1203_THUMBNAIL.png,93.98
256680,Return to Dark Tower,2022,226,8.20583,5815,0.0,0.0,0.0,0.0,34.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/96/img_33296_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/96/img_33296_THUMBNAIL.png,161.98000000000002
342070,Thunder Road: Vendetta,2023,227,7.91139,7744,0.0,0.0,0.0,0.0,44.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_42651_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_42651_THUMBNAIL.png,49.97
39463,Cosmic Encounter,2008,228,7.50821,34780,0.0,0.0,0.0,202.0,78.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/67/img_1267_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/67/img_1267_THUMBNAIL.png,81.99
25021,Sekigahara: The Unification of Japan,2011,229,7.99056,6609,0.0,0.0,0.0,0.0,0.0,9.0,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_3060_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_3060_THUMBNAIL.png,65.47
155426,Castles of Mad King Ludwig,2014,230,7.5002,27705,0.0,0.0,0.0,179.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_12824_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_12824_THUMBNAIL.png,57.47
299659,Clash of Cultures: Monumental Edition,2021,231,8.26821,4981,0.0,0.0,0.0,125.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_33209_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_33209_THUMBNAIL.png,119.97
300531,Paleo,2020,232,7.65246,15834,0.0,0.0,0.0,180.0,59.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/43/img_36543_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/43/img_36543_THUMBNAIL.png,44.97
128882,The Resistance: Avalon,2012,233,7.49365,36410,0.0,0.0,15.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/42/img_942_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/42/img_942_THUMBNAIL.png,23.47
103343,A Game of Thrones: The Board Game (Second Edition),2011,235,7.52864,36826,0.0,0.0,0.0,204.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_1224_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_1224_THUMBNAIL.png,64.99000000000001
31627,Ticket to Ride: Nordic Countries,2007,236,7.62193,15069,0.0,40.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/38/img_438_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/38/img_438_THUMBNAIL.png,61.98
287954,Azul: Summer Pavilion,2019,237,7.57003,19181,7.0,42.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/80/img_30880_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/80/img_30880_THUMBNAIL.png,24.99
416851,Castle Combo,2024,238,7.67179,13151,0.0,37.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/48/img_74048_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/48/img_74048_THUMBNAIL.png,32.61
822,Carcassonne,2000,239,7.41614,138926,0.0,56.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/26/img_926_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/26/img_926_THUMBNAIL.png,38.59
17133,Railways of the World,2005,240,7.66319,12577,0.0,0.0,0.0,161.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/27/img_427_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/27/img_427_THUMBNAIL.png,91.99
282524,Horrified,2019,241,7.59418,19758,0.0,46.0,0.0,0.0,65.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/2/img_30402_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/2/img_30402_THUMBNAIL.png,39.98
148228,Splendor,2014,242,7.42003,89502,0.0,55.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/41/img_8741_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/41/img_8741_THUMBNAIL.png,36.99
70149,Ora et Labora,2011,243,7.67441,11561,0.0,0.0,0.0,157.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/34/img_534_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/34/img_534_THUMBNAIL.png,54.97
171131,Captain Sonar,2016,244,7.49977,23612,0.0,0.0,11.0,0.0,68.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/25/img_18325_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/25/img_18325_THUMBNAIL.png,58.78
356080,The Elder Scrolls: Betrayal of the Second Era,2025,245,8.92175,3286,0.0,0.0,0.0,0.0,23.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_61693_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_61693_THUMBNAIL.png,224.95
104006,Village,2011,246,7.4856,24379,0.0,0.0,0.0,186.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/85/img_985_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/85/img_985_THUMBNAIL.png,35.37
123260,Suburbia,2012,247,7.45688,26430,0.0,0.0,0.0,194.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/71/img_2671_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/71/img_2671_THUMBNAIL.png,41.99
14105,Commands & Colors: Ancients,2006,248,7.77905,9102,0.0,0.0,0.0,0.0,0.0,22.0,https://d2qg6c07ydxh2f.cloudfront.net/items/85/img_485_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/85/img_485_THUMBNAIL.png,53.47
215,Tichu,1991,249,7.57566,16772,0.0,0.0,0.0,183.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_1793_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_1793_THUMBNAIL.png,16.47
269207,The Taverns of Tiefenthal,2019,250,7.57388,16934,0.0,0.0,0.0,190.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/84/img_27784_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/84/img_27784_THUMBNAIL.png,51.98
150376,Dead of Winter: A Crossroads Game,2014,251,7.44,48735,0.0,0.0,0.0,0.0,85.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/67/img_9467_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/67/img_9467_THUMBNAIL.png,68.99000000000001
285967,Ankh: Gods of Egypt,2021,252,7.73148,11497,0.0,0.0,0.0,173.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/2/img_38002_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/2/img_38002_THUMBNAIL.png,93.98
241451,Aeon's End: Legacy,2019,253,8.03334,5850,0.0,0.0,0.0,147.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_25509_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_25509_THUMBNAIL.png,101.52
293014,Nidavellir,2020,254,7.55406,16019,0.0,45.0,0.0,185.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/44/img_32044_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/44/img_32044_THUMBNAIL.png,45.98
9209,Ticket to Ride,2004,255,7.38616,97829,0.0,61.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/22/img_22_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/22/img_22_THUMBNAIL.png,48.99
7854,YINSH,2003,256,7.70416,9920,3.0,0.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/39/img_1939_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/39/img_1939_THUMBNAIL.png,25.34
165722,KLASK,2014,257,7.62501,12190,0.0,43.0,8.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/8/img_16408_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/8/img_16408_THUMBNAIL.png,74.99
385761,Faraway,2023,258,7.54414,17389,0.0,48.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/55/img_49555_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/55/img_49555_THUMBNAIL.png,27.47
367220,Sea Salt & Paper,2022,259,7.50591,21681,0.0,53.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_45551_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_45551_THUMBNAIL.png,19.39
182631,Star Realms: Colony Wars,2015,260,7.78055,8784,0.0,0.0,0.0,178.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_16109_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_16109_THUMBNAIL.png,26.98
245638,Coimbra,2018,261,7.599,12903,0.0,0.0,0.0,176.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_23883_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_23883_THUMBNAIL.png,69.98
91,Paths of Glory,1999,262,8.06877,5661,0.0,0.0,0.0,0.0,0.0,3.0,https://d2qg6c07ydxh2f.cloudfront.net/items/4/img_2404_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/4/img_2404_THUMBNAIL.png,131.79000000000002
306735,Under Falling Skies,2020,263,7.60157,13817,0.0,0.0,0.0,199.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/18/img_35618_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/18/img_35618_THUMBNAIL.png,38.98
188834,Secret Hitler,2016,264,7.48884,34243,0.0,0.0,22.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/86/img_20086_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/86/img_20086_THUMBNAIL.png,49.99
283155,Calico,2020,265,7.48638,23247,12.0,54.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/2/img_33802_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/2/img_33802_THUMBNAIL.png,36.99
260605,Camel Up (Second Edition),2018,266,7.54166,17558,0.0,50.0,10.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/37/img_26737_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/37/img_26737_THUMBNAIL.png,39.39
295486,My City,2020,267,7.57991,13269,0.0,47.0,0.0,196.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/72/img_31972_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/72/img_31972_THUMBNAIL.png,31.47
54998,Cyclades,2009,268,7.49114,22733,0.0,0.0,0.0,212.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/58/img_358_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/58/img_358_THUMBNAIL.png,51.99
126042,Nations,2013,269,7.59136,12635,0.0,0.0,0.0,181.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/7/img_7307_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/7/img_7307_THUMBNAIL.png,60.99
223040,Fantasy Realms,2017,270,7.5044,18180,0.0,52.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/15/img_20515_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/15/img_20515_THUMBNAIL.png,20.97
329839,So Clover!,2021,271,7.59347,11864,0.0,0.0,7.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/69/img_38269_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/69/img_38269_THUMBNAIL.png,27.39
224037,Codenames: Duet,2017,272,7.41007,26394,0.0,57.0,9.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/64/img_20864_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/64/img_20864_THUMBNAIL.png,20.97
146886,La Granja,2014,273,7.59087,11903,0.0,0.0,0.0,189.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/47/img_12447_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/47/img_12447_THUMBNAIL.png,38.99
367150,Dune: War for Arrakis,2024,274,8.48437,3881,0.0,0.0,0.0,0.0,33.0,6.0,https://d2qg6c07ydxh2f.cloudfront.net/items/15/img_44615_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/15/img_44615_THUMBNAIL.png,123.99
195421,Near and Far,2017,275,7.64111,11133,0.0,0.0,0.0,0.0,60.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_20060_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_20060_THUMBNAIL.png,139.09
232832,Century: Golem Edition,2017,276,7.57795,14038,0.0,51.0,0.0,219.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/42/img_23542_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/42/img_23542_THUMBNAIL.png,36.99
21050,Combat Commander: Europe,2006,277,7.95391,6118,0.0,0.0,0.0,0.0,0.0,11.0,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_2460_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_2460_THUMBNAIL.png,74.47
221194,Dinosaur Island,2017,278,7.5302,17140,0.0,0.0,0.0,214.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_20800_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_20800_THUMBNAIL.png,49.97
295895,Distilled,2023,279,7.75947,8689,0.0,0.0,0.0,188.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/78/img_40478_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/78/img_40478_THUMBNAIL.png,74.97999999999999
129437,Legendary: A Marvel Deck Building Game,2012,280,7.5188,23324,0.0,0.0,0.0,0.0,83.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/63/img_3363_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/63/img_3363_THUMBNAIL.png,43.49
158600,Hanamikoji,2013,281,7.45212,21199,0.0,59.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/11/img_19211_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/11/img_19211_THUMBNAIL.png,20.99
3,Samurai,1998,282,7.48313,17098,0.0,0.0,0.0,209.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/32/img_1232_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/32/img_1232_THUMBNAIL.png,27.95
232405,Western Legends,2018,283,7.60254,12914,0.0,0.0,0.0,0.0,67.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/8/img_23908_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/8/img_23908_THUMBNAIL.png,71.39
192291,Sushi Go Party!,2016,284,7.37411,39863,0.0,68.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/68/img_17968_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/68/img_17968_THUMBNAIL.png,37.98
156129,Deception: Murder in Hong Kong,2014,285,7.42218,25050,0.0,0.0,16.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/80/img_16280_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/80/img_16280_THUMBNAIL.png,44.97
176189,Zombicide: Black Plague,2015,286,7.60136,17321,0.0,0.0,0.0,0.0,79.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/40/img_15740_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/40/img_15740_THUMBNAIL.png,109.98
318977,MicroMacro: Crime City,2020,287,7.45185,19520,0.0,60.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/11/img_36811_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/11/img_36811_THUMBNAIL.png,39.98
351913,Tiletum,2022,288,7.86172,6761,0.0,0.0,0.0,168.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/54/img_42154_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/54/img_42154_THUMBNAIL.png,49.97
199478,Flamme Rouge,2016,289,7.47806,19721,0.0,62.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/53/img_19253_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/53/img_19253_THUMBNAIL.png,56.97
400366,Wondrous Creatures,2024,290,8.0763,4985,0.0,0.0,0.0,165.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/13/img_66013_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/13/img_66013_THUMBNAIL.png,60.0
176494,Isle of Skye: From Chieftain to King,2015,291,7.3888,27128,0.0,64.0,0.0,228.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/90/img_15590_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/90/img_15590_THUMBNAIL.png,49.98
274637,"Unmatched: Battle of Legends, Volume One",2019,292,7.68339,10868,0.0,0.0,0.0,220.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/27/img_30227_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/27/img_30227_THUMBNAIL.png,34.97
19857,Glory to Rome,2005,293,7.49358,14848,0.0,0.0,0.0,207.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/28/img_1828_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/28/img_1828_THUMBNAIL.png,17.45
286096,Tapestry,2019,294,7.43913,22775,0.0,0.0,0.0,233.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_30609_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_30609_THUMBNAIL.png,88.0
169426,Roll Player,2016,295,7.41995,22425,0.0,0.0,0.0,232.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_18283_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_18283_THUMBNAIL.png,46.97
224783,Vindication,2018,296,7.76531,8244,0.0,0.0,0.0,192.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_28819_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_28819_THUMBNAIL.png,99.0
150145,Skull King,2013,297,7.52886,15238,0.0,58.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/74/img_8574_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/74/img_8574_THUMBNAIL.png,16.99
311193,Anno 1800: The Board Game,2020,298,7.69649,8863,0.0,0.0,0.0,193.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/11/img_35711_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/11/img_35711_THUMBNAIL.png,73.86
300322,Hallertau,2020,299,7.82447,6881,0.0,0.0,0.0,175.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/11/img_33411_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/11/img_33411_THUMBNAIL.png,111.94
555,The Princes of Florence,2000,300,7.49372,16025,0.0,0.0,0.0,213.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/39/img_1039_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/39/img_1039_THUMBNAIL.png,46.47
284189,Foundations of Rome,2022,301,8.03899,5153,0.0,0.0,0.0,171.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_35619_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_35619_THUMBNAIL.png,249.99
156546,Monikers,2015,302,7.7614,7670,0.0,0.0,4.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/23/img_19823_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/23/img_19823_THUMBNAIL.png,31.99
198994,Hero Realms,2016,303,7.49593,19784,0.0,0.0,0.0,249.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/91/img_18891_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/91/img_18891_THUMBNAIL.png,22.47
323612,Bitoku,2021,304,7.77991,7829,0.0,0.0,0.0,197.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/44/img_40744_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/44/img_40744_THUMBNAIL.png,60.97
270633,Aeon's End: The New Age,2019,305,8.48868,3363,0.0,0.0,0.0,151.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/33/img_30133_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/33/img_30133_THUMBNAIL.png,50.98
228341,Pulsar 2849,2017,306,7.63963,9725,0.0,0.0,0.0,200.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/27/img_21827_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/27/img_21827_THUMBNAIL.png,54.95
297562,Kemet: Blood and Sand,2021,307,7.90721,6108,0.0,0.0,0.0,182.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/35/img_35635_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/35/img_35635_THUMBNAIL.png,85.97999999999999
194655,Santorini,2016,308,7.33319,41978,16.0,0.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_18260_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_18260_THUMBNAIL.png,50.0
9216,Goa,2004,309,7.55266,11753,0.0,0.0,0.0,205.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/78/img_1278_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/78/img_1278_THUMBNAIL.png,38.3
421,1830: Railways & Robber Barons,1986,310,7.86778,5972,0.0,0.0,0.0,172.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/97/img_1297_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/97/img_1297_THUMBNAIL.png,53.99
109276,Kanban: Driver's Edition,2014,311,7.78143,7104,0.0,0.0,0.0,184.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/1/img_12901_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/1/img_12901_THUMBNAIL.png,125.0
20551,Shogun,2006,312,7.50535,14615,0.0,0.0,0.0,227.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/69/img_1569_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/69/img_1569_THUMBNAIL.png,45.45
31481,Galaxy Trucker,2007,313,7.32374,35664,0.0,0.0,0.0,0.0,101.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_1100_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_1100_THUMBNAIL.png,31.61
230253,Star Realms: Frontiers,2018,314,7.91073,6158,0.0,0.0,0.0,208.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/7/img_25207_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/7/img_25207_THUMBNAIL.png,22.47
400314,Apiary,2023,315,7.67606,8968,0.0,0.0,0.0,211.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/49/img_46049_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/49/img_46049_THUMBNAIL.png,65.0
329500,Unconscious Mind,2024,316,7.89434,6320,0.0,0.0,0.0,195.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/72/img_44572_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/72/img_44572_THUMBNAIL.png,64.99000000000001
356123,Turing Machine,2022,320,7.61291,10301,0.0,0.0,0.0,237.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/78/img_42678_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/78/img_42678_THUMBNAIL.png,46.98
284653,Mind MGMT: The Psychic Espionage “Game.”,2021,321,7.79131,7134,0.0,0.0,0.0,201.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/99/img_38899_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/99/img_38899_THUMBNAIL.png,58.98
